record_date,branch_name,total_patient_tally,item_name,beginning_stock,quantity_used,stock_received,ending_stock,animal_bite_cases,vaccinations_administered,minimum_stock_level
13/03/2026,Cainta,25,CETIRIZINE,3632.7,4.5,228.1,3856.3,9,12,100
13/03/2026,Cainta,25,G23,1132.7,1.2,0.0,1131.5,8,10,50
13/03/2026,Cainta,25,G27,1189.1,1.2,0.0,1187.9,15,17,50
13/03/2026,Cainta,25,GAUZE PAD,236.0,2.6,0.0,233.4,13,11,50
13/03/2026,Cainta,25,COTTON BALLS,2868.0,15.0,0.0,2853.0,12,11,240
13/03/2026,Cainta,25,BETADINE,3.4,0.1,0.0,3.3,15,12,50
13/03/2026,Cainta,25,ALCOHOL,18.5,0.1,0.0,18.4,7,7,50
13/03/2026,Cainta,25,FACEMASK,615.6,5.1,0.0,610.5,13,13,100
13/03/2026,Cainta,25,GLOVES,1512.6,4.6,0.0,1508.0,8,9,100
13/03/2026,Cainta,25,MICROPRE,121.4,1.2,0.0,120.2,7,8,50
13/03/2026,Cainta,25,STERILE WATER,69.4,0.8,0.0,68.6,11,10,50
13/03/2026,Cainta,25,REF THERMOMETER,12.8,0.3,0.0,12.5,10,12,50
13/03/2026,Cainta,25,ACRYLIC CONTAINERS,59.2,0.5,0.0,58.7,16,22,50
13/03/2026,Cainta,25,COOLER,14.3,0.1,0.0,14.2,9,8,50
13/03/2026,Cainta,25,KIDNEY BASIN,42.3,0.5,0.0,41.8,14,17,50
13/03/2026,Cainta,25,WEIGHING SCALE,4.9,0.1,2.9,7.7,14,12,50
13/03/2026,Cainta,25,FORCEPS,1.4,0.5,0.0,0.9,13,15,50
13/03/2026,Cainta,25,BETADINE CONTAINER,7.3,0.3,0.0,7.0,15,19,50
13/03/2026,Cainta,25,ALCOHOL PUMP CONTAINER,1.7,0.3,0.0,1.4,10,8,50
14/03/2026,Cainta,50,SPEEDA,1619.0,8.6,0.0,1610.4,20,20,70
14/03/2026,Cainta,50,ABHAYRAB,267.7,2.5,0.0,265.2,16,21,50
14/03/2026,Cainta,50,VAXIRAB,161.4,2.5,49.9,208.8,18,17,50
14/03/2026,Cainta,50,CHIRORAB,13.0,2.6,0.0,10.4,30,37,50
14/03/2026,Cainta,50,ERIG,12.1,2.0,0.0,10.1,22,26,50
14/03/2026,Cainta,50,HRIG,17.0,1.0,0.0,16.0,19,17,50
14/03/2026,Cainta,50,"ATS 1,500 ""IU""",51.6,1.0,0.0,50.6,17,21,50
14/03/2026,Cainta,50,"ATS 3000 ""IU""",115.9,1.0,0.0,114.9,22,25,50
14/03/2026,Cainta,50,"ATS 5,000 ""IU""",30.7,1.0,0.0,29.7,27,23,50
14/03/2026,Cainta,50,HTIG,13.0,0.5,0.0,12.5,18,25,50
14/03/2026,Cainta,50,TOXOID BETT,2424.9,5.3,0.0,2419.6,28,31,50
14/03/2026,Cainta,50,TOXOID ABHAYTOX,204.4,1.0,0.0,203.4,25,31,50
14/03/2026,Cainta,50,PPD,26.1,0.3,0.0,25.8,28,26,50
14/03/2026,Cainta,50,HEPA B,24.6,1.0,0.0,23.6,18,16,50
14/03/2026,Cainta,50,HEPA BIG,7.9,1.0,0.0,6.9,25,31,50
14/03/2026,Cainta,50,FLU,11.4,0.5,0.0,10.9,16,19,50
14/03/2026,Cainta,50,AMOXICILLIN 500MG,1835.3,15.0,375.5,2195.8,20,19,140
14/03/2026,Cainta,50,CEFALEXIN 500 MG,5367.8,11.3,0.0,5356.5,27,34,100
14/03/2026,Cainta,50,MEFENAMIC 500 MG,3502.6,14.1,0.0,3488.5,25,28,120
14/03/2026,Cainta,50,INSULIN,1026.1,12.2,0.0,1013.9,16,16,150
14/03/2026,Cainta,50,1CC/3CC,1708.0,5.1,0.0,1702.9,30,38,50
14/03/2026,Cainta,50,5CC/10CC,2267.4,4.9,53.8,2316.3,14,16,50
14/03/2026,Cainta,50,CETIRIZINE,3856.3,10.1,0.0,3846.2,24,27,100
14/03/2026,Cainta,50,G23,1131.5,2.4,0.0,1129.1,32,40,50
14/03/2026,Cainta,50,G27,1187.9,2.6,0.0,1185.3,23,26,50
14/03/2026,Cainta,50,GAUZE PAD,233.4,5.3,0.0,228.1,29,40,50
14/03/2026,Cainta,50,COTTON BALLS,2853.0,21.6,0.0,2831.4,24,31,240
14/03/2026,Cainta,50,BETADINE,3.3,0.2,0.0,3.1,28,28,50
14/03/2026,Cainta,50,ALCOHOL,18.4,0.2,0.0,18.2,26,28,50
14/03/2026,Cainta,50,FACEMASK,610.5,10.4,0.0,600.1,26,36,100
14/03/2026,Cainta,50,GLOVES,1508.0,10.2,0.0,1497.8,17,23,100
14/03/2026,Cainta,50,MICROPRE,120.2,2.6,23.6,141.2,27,25,50
14/03/2026,Cainta,50,STERILE WATER,68.6,1.5,0.0,67.1,17,16,50
14/03/2026,Cainta,50,REF THERMOMETER,12.5,0.5,0.0,12.0,32,33,50
14/03/2026,Cainta,50,ACRYLIC CONTAINERS,58.7,1.0,0.0,57.7,17,23,50
14/03/2026,Cainta,50,COOLER,14.2,0.2,0.0,14.0,17,23,50
14/03/2026,Cainta,50,KIDNEY BASIN,41.8,1.0,0.0,40.8,30,38,50
14/03/2026,Cainta,50,WEIGHING SCALE,7.7,0.3,0.0,7.4,17,16,50
14/03/2026,Cainta,50,FORCEPS,0.9,1.0,9.1,9.0,20,27,50
14/03/2026,Cainta,50,BETADINE CONTAINER,7.0,0.5,0.0,6.5,27,22,50
14/03/2026,Cainta,50,ALCOHOL PUMP CONTAINER,1.4,0.5,0.0,0.9,16,17,50
15/03/2026,Cainta,14,SPEEDA,1610.4,1.9,71.2,1679.7,4,4,70
15/03/2026,Cainta,14,ABHAYRAB,265.2,0.7,0.0,264.5,6,7,50
15/03/2026,Cainta,14,VAXIRAB,208.8,0.7,0.0,208.1,5,6,50
15/03/2026,Cainta,14,CHIRORAB,10.4,0.7,0.0,9.7,5,5,50
15/03/2026,Cainta,14,ERIG,10.1,0.6,24.0,33.5,4,4,50
15/03/2026,Cainta,14,HRIG,16.0,0.3,0.0,15.7,6,8,50
15/03/2026,Cainta,14,"ATS 1,500 ""IU""",50.6,0.3,0.0,50.3,5,4,50
15/03/2026,Cainta,14,"ATS 3000 ""IU""",114.9,0.3,16.1,130.7,4,4,50
15/03/2026,Cainta,14,"ATS 5,000 ""IU""",29.7,0.3,0.0,29.4,7,6,50
15/03/2026,Cainta,14,HTIG,12.5,0.1,0.0,12.4,7,7,50
15/03/2026,Cainta,14,TOXOID BETT,2419.6,1.4,138.7,2556.9,4,4,50
15/03/2026,Cainta,14,TOXOID ABHAYTOX,203.4,0.3,0.0,203.1,5,6,50
15/03/2026,Cainta,14,PPD,25.8,0.1,0.0,25.7,8,9,50
15/03/2026,Cainta,14,HEPA B,23.6,0.3,0.0,23.3,7,7,50
15/03/2026,Cainta,14,HEPA BIG,6.9,0.3,0.0,6.6,6,8,50
15/03/2026,Cainta,14,FLU,10.9,0.1,0.0,10.8,6,5,50
15/03/2026,Cainta,14,AMOXICILLIN 500MG,2195.8,4.3,0.0,2191.5,5,6,140
15/03/2026,Cainta,14,CEFALEXIN 500 MG,5356.5,2.9,0.0,5353.6,8,8,100
15/03/2026,Cainta,14,MEFENAMIC 500 MG,3488.5,2.7,0.0,3485.8,9,12,120
15/03/2026,Cainta,14,INSULIN,1013.9,3.5,0.0,1010.4,9,7,150
15/03/2026,Cainta,14,1CC/3CC,1702.9,1.5,0.0,1701.4,5,6,50
15/03/2026,Cainta,14,5CC/10CC,2316.3,1.4,0.0,2314.9,5,6,50
15/03/2026,Cainta,14,CETIRIZINE,3846.2,2.8,0.0,3843.4,4,5,100
15/03/2026,Cainta,14,G23,1129.1,0.7,0.0,1128.4,5,6,50
15/03/2026,Cainta,14,G27,1185.3,0.7,0.0,1184.6,5,4,50
15/03/2026,Cainta,14,GAUZE PAD,228.1,1.4,0.0,226.7,7,7,50
15/03/2026,Cainta,14,COTTON BALLS,2831.4,7.1,0.0,2824.3,5,7,240
15/03/2026,Cainta,14,BETADINE,3.1,0.1,0.0,3.0,9,12,50
15/03/2026,Cainta,14,ALCOHOL,18.2,0.1,0.0,18.1,4,4,50
15/03/2026,Cainta,14,FACEMASK,600.1,2.3,0.0,597.8,4,5,100
15/03/2026,Cainta,14,GLOVES,1497.8,3.0,71.2,1566.0,8,10,100
15/03/2026,Cainta,14,MICROPRE,141.2,0.7,0.0,140.5,7,9,50
15/03/2026,Cainta,14,STERILE WATER,67.1,0.4,0.0,66.7,5,7,50
15/03/2026,Cainta,14,REF THERMOMETER,12.0,0.1,0.0,11.9,7,9,50
15/03/2026,Cainta,14,ACRYLIC CONTAINERS,57.7,0.3,0.0,57.4,5,5,50
15/03/2026,Cainta,14,COOLER,14.0,0.1,0.0,13.9,4,5,50
15/03/2026,Cainta,14,KIDNEY BASIN,40.8,0.3,6.0,46.5,6,7,50
15/03/2026,Cainta,14,WEIGHING SCALE,7.4,0.1,0.0,7.3,5,4,50
15/03/2026,Cainta,14,FORCEPS,9.0,0.3,0.0,8.7,7,9,50
15/03/2026,Cainta,14,BETADINE CONTAINER,6.5,0.1,0.0,6.4,5,6,50
15/03/2026,Cainta,14,ALCOHOL PUMP CONTAINER,0.9,0.1,3.5,4.3,7,6,50
16/03/2026,Cainta,5,SPEEDA,1679.7,0.6,188.9,1868.0,3,4,70
16/03/2026,Cainta,5,ABHAYRAB,264.5,0.2,0.0,264.3,2,2,50
16/03/2026,Cainta,5,VAXIRAB,208.1,0.3,0.0,207.8,1,1,50
16/03/2026,Cainta,5,CHIRORAB,9.7,0.2,0.0,9.5,2,2,50
16/03/2026,Cainta,5,ERIG,33.5,0.2,0.0,33.3,3,4,50
16/03/2026,Cainta,5,HRIG,15.7,0.1,0.0,15.6,3,3,50
16/03/2026,Cainta,5,"ATS 1,500 ""IU""",50.3,0.1,0.0,50.2,3,2,50
16/03/2026,Cainta,5,"ATS 3000 ""IU""",130.7,0.1,0.0,130.6,2,2,50
16/03/2026,Cainta,5,"ATS 5,000 ""IU""",29.4,0.1,0.0,29.3,2,2,50
16/03/2026,Cainta,5,HTIG,12.4,0.1,0.0,12.3,2,3,50
16/03/2026,Cainta,5,TOXOID BETT,2556.9,0.5,0.0,2556.4,2,2,50
16/03/2026,Cainta,5,TOXOID ABHAYTOX,203.1,0.1,0.0,203.0,3,4,50
16/03/2026,Cainta,5,PPD,25.7,0.0,0.0,25.7,2,2,50
16/03/2026,Cainta,5,HEPA B,23.3,0.1,0.0,23.2,2,2,50
16/03/2026,Cainta,5,HEPA BIG,6.6,0.1,0.0,6.5,2,2,50
16/03/2026,Cainta,5,FLU,10.8,0.1,0.0,10.7,2,3,50
16/03/2026,Cainta,5,AMOXICILLIN 500MG,2191.5,1.5,0.0,2190.0,2,3,140
16/03/2026,Cainta,5,CEFALEXIN 500 MG,5353.6,1.0,347.9,5700.5,2,2,100
16/03/2026,Cainta,5,MEFENAMIC 500 MG,3485.8,1.2,0.0,3484.6,3,3,120
16/03/2026,Cainta,5,INSULIN,1010.4,1.3,0.0,1009.1,3,2,150
16/03/2026,Cainta,5,1CC/3CC,1701.4,0.5,0.0,1700.9,3,3,50
16/03/2026,Cainta,5,5CC/10CC,2314.9,0.5,0.0,2314.4,3,3,50
16/03/2026,Cainta,5,CETIRIZINE,3843.4,1.3,0.0,3842.1,3,4,100
16/03/2026,Cainta,5,G23,1128.4,0.2,0.0,1128.2,2,2,50
16/03/2026,Cainta,5,G27,1184.6,0.2,0.0,1184.4,2,3,50
16/03/2026,Cainta,5,GAUZE PAD,226.7,0.5,0.0,226.2,2,3,50
16/03/2026,Cainta,5,COTTON BALLS,2824.3,3.2,0.0,2821.1,2,2,240
16/03/2026,Cainta,5,BETADINE,3.0,0.0,0.0,3.0,1,1,50
16/03/2026,Cainta,5,ALCOHOL,18.1,0.0,0.0,18.1,1,1,50
16/03/2026,Cainta,5,FACEMASK,597.8,1.1,0.0,596.7,3,3,100
16/03/2026,Cainta,5,GLOVES,1566.0,1.1,0.0,1564.9,1,1,100
16/03/2026,Cainta,5,MICROPRE,140.5,0.3,14.5,154.7,2,3,50
16/03/2026,Cainta,5,STERILE WATER,66.7,0.2,0.0,66.5,2,2,50
16/03/2026,Cainta,5,REF THERMOMETER,11.9,0.1,0.0,11.8,2,3,50
16/03/2026,Cainta,5,ACRYLIC CONTAINERS,57.4,0.1,0.0,57.3,3,3,50
16/03/2026,Cainta,5,COOLER,13.9,0.0,0.0,13.9,2,2,50
16/03/2026,Cainta,5,KIDNEY BASIN,46.5,0.1,0.0,46.4,3,3,50
16/03/2026,Cainta,5,WEIGHING SCALE,7.3,0.0,0.0,7.3,3,3,50
16/03/2026,Cainta,5,FORCEPS,8.7,0.1,0.0,8.6,2,2,50
16/03/2026,Cainta,5,BETADINE CONTAINER,6.4,0.0,0.0,6.4,2,2,50
16/03/2026,Cainta,5,ALCOHOL PUMP CONTAINER,4.3,0.0,0.0,4.3,2,2,50
17/03/2026,Cainta,37,SPEEDA,1868.0,5.2,0.0,1862.8,15,15,70
17/03/2026,Cainta,37,ABHAYRAB,264.3,1.9,0.0,262.4,13,15,50
17/03/2026,Cainta,37,VAXIRAB,207.8,1.9,0.0,205.9,24,20,50
17/03/2026,Cainta,37,CHIRORAB,9.5,1.7,39.6,47.4,13,12,50
17/03/2026,Cainta,37,ERIG,33.3,1.5,0.0,31.8,22,20,50
17/03/2026,Cainta,37,HRIG,15.6,0.7,0.0,14.9,12,13,50
17/03/2026,Cainta,37,"ATS 1,500 ""IU""",50.2,0.7,0.0,49.5,24,23,50
17/03/2026,Cainta,37,"ATS 3000 ""IU""",130.6,0.7,0.0,129.9,13,11,50
17/03/2026,Cainta,37,"ATS 5,000 ""IU""",29.3,0.7,0.0,28.6,15,17,50
17/03/2026,Cainta,37,HTIG,12.3,0.4,0.0,11.9,18,22,50
17/03/2026,Cainta,37,TOXOID BETT,2556.4,3.7,0.0,2552.7,11,13,50
17/03/2026,Cainta,37,TOXOID ABHAYTOX,203.0,0.7,0.0,202.3,21,20,50
17/03/2026,Cainta,37,PPD,25.7,0.2,0.0,25.5,13,17,50
17/03/2026,Cainta,37,HEPA B,23.2,0.7,0.0,22.5,17,20,50
17/03/2026,Cainta,37,HEPA BIG,6.5,0.7,0.0,5.8,17,20,50
17/03/2026,Cainta,37,FLU,10.7,0.4,0.0,10.3,18,17,50
17/03/2026,Cainta,37,AMOXICILLIN 500MG,2190.0,10.4,0.0,2179.6,10,9,140
17/03/2026,Cainta,37,CEFALEXIN 500 MG,5700.5,7.2,0.0,5693.3,12,13,100
17/03/2026,Cainta,37,MEFENAMIC 500 MG,3484.6,10.5,321.3,3795.4,12,11,120
17/03/2026,Cainta,37,INSULIN,1009.1,10.6,0.0,998.5,14,17,150
17/03/2026,Cainta,37,1CC/3CC,1700.9,3.5,0.0,1697.4,11,11,50
17/03/2026,Cainta,37,5CC/10CC,2314.4,3.8,0.0,2310.6,23,20,50
17/03/2026,Cainta,37,CETIRIZINE,3842.1,7.2,0.0,3834.9,17,15,100
17/03/2026,Cainta,37,G23,1128.2,1.9,0.0,1126.3,18,16,50
17/03/2026,Cainta,37,G27,1184.4,1.9,0.0,1182.5,15,16,50
17/03/2026,Cainta,37,GAUZE PAD,226.2,3.7,47.1,269.6,13,10,50
17/03/2026,Cainta,37,COTTON BALLS,2821.1,19.6,0.0,2801.5,17,19,240
17/03/2026,Cainta,37,BETADINE,3.0,0.2,0.0,2.8,14,14,50
17/03/2026,Cainta,37,ALCOHOL,18.1,0.2,0.0,17.9,14,16,50
17/03/2026,Cainta,37,FACEMASK,596.7,7.9,0.0,588.8,16,22,100
17/03/2026,Cainta,37,GLOVES,1564.9,6.3,0.0,1558.6,17,22,100
17/03/2026,Cainta,37,MICROPRE,154.7,1.9,0.0,152.8,24,28,50
17/03/2026,Cainta,37,STERILE WATER,66.5,1.1,0.0,65.4,13,14,50
17/03/2026,Cainta,37,REF THERMOMETER,11.8,0.4,0.0,11.4,16,20,50
17/03/2026,Cainta,37,ACRYLIC CONTAINERS,57.3,0.7,0.0,56.6,11,15,50
17/03/2026,Cainta,37,COOLER,13.9,0.2,0.0,13.7,14,15,50
17/03/2026,Cainta,37,KIDNEY BASIN,46.4,0.8,0.0,45.6,20,17,50
17/03/2026,Cainta,37,WEIGHING SCALE,7.3,0.2,0.0,7.1,12,15,50
17/03/2026,Cainta,37,FORCEPS,8.6,0.7,0.0,7.9,18,15,50
17/03/2026,Cainta,37,BETADINE CONTAINER,6.4,0.4,0.0,6.0,15,19,50
17/03/2026,Cainta,37,ALCOHOL PUMP CONTAINER,4.3,0.4,0.0,3.9,10,9,50
18/03/2026,Cainta,42,SPEEDA,1862.8,6.8,0.0,1856.0,26,22,70
18/03/2026,Cainta,42,ABHAYRAB,262.4,2.3,0.0,260.1,17,22,50
18/03/2026,Cainta,42,VAXIRAB,205.9,2.1,0.0,203.8,24,29,50
18/03/2026,Cainta,42,CHIRORAB,47.4,2.1,0.0,45.3,17,19,50
18/03/2026,Cainta,42,ERIG,31.8,1.7,0.0,30.1,26,34,50
18/03/2026,Cainta,42,HRIG,14.9,0.8,0.0,14.1,15,20,50
18/03/2026,Cainta,42,"ATS 1,500 ""IU""",49.5,0.8,0.0,48.7,17,18,50
18/03/2026,Cainta,42,"ATS 3000 ""IU""",129.9,0.8,0.0,129.1,23,32,50
18/03/2026,Cainta,42,"ATS 5,000 ""IU""",28.6,0.8,0.0,27.8,16,16,50
18/03/2026,Cainta,42,HTIG,11.9,0.4,0.0,11.5,17,15,50
18/03/2026,Cainta,42,TOXOID BETT,2552.7,4.2,0.0,2548.5,27,35,50
18/03/2026,Cainta,42,TOXOID ABHAYTOX,202.3,0.8,0.0,201.5,20,21,50
18/03/2026,Cainta,42,PPD,25.5,0.2,0.0,25.3,22,29,50
18/03/2026,Cainta,42,HEPA B,22.5,0.8,0.0,21.7,21,18,50
18/03/2026,Cainta,42,HEPA BIG,5.8,0.8,0.0,5.0,24,21,50
18/03/2026,Cainta,42,FLU,10.3,0.4,0.0,9.9,25,21,50
18/03/2026,Cainta,42,AMOXICILLIN 500MG,2179.6,14.7,0.0,2164.9,20,23,140
18/03/2026,Cainta,42,CEFALEXIN 500 MG,5693.3,8.8,0.0,5684.5,15,19,100
18/03/2026,Cainta,42,MEFENAMIC 500 MG,3795.4,10.8,0.0,3784.6,11,11,120
18/03/2026,Cainta,42,INSULIN,998.5,12.7,0.0,985.8,21,18,150
18/03/2026,Cainta,42,1CC/3CC,1697.4,4.3,0.0,1693.1,24,25,50
18/03/2026,Cainta,42,5CC/10CC,2310.6,4.2,136.1,2442.5,18,18,50
18/03/2026,Cainta,42,CETIRIZINE,3834.9,7.6,296.0,4123.3,13,15,100
18/03/2026,Cainta,42,G23,1126.3,2.1,97.1,1221.3,15,18,50
18/03/2026,Cainta,42,G27,1182.5,2.0,0.0,1180.5,19,16,50
18/03/2026,Cainta,42,GAUZE PAD,269.6,4.2,31.2,296.6,25,26,50
18/03/2026,Cainta,42,COTTON BALLS,2801.5,19.1,0.0,2782.4,13,15,240
18/03/2026,Cainta,42,BETADINE,2.8,0.2,0.0,2.6,21,20,50
18/03/2026,Cainta,42,ALCOHOL,17.9,0.2,0.0,17.7,23,24,50
18/03/2026,Cainta,42,FACEMASK,588.8,7.3,0.0,581.5,26,30,100
18/03/2026,Cainta,42,GLOVES,1558.6,8.3,0.0,1550.3,12,13,100
18/03/2026,Cainta,42,MICROPRE,152.8,2.1,0.0,150.7,26,21,50
18/03/2026,Cainta,42,STERILE WATER,65.4,1.3,24.6,88.7,21,20,50
18/03/2026,Cainta,42,REF THERMOMETER,11.4,0.4,0.0,11.0,23,29,50
18/03/2026,Cainta,42,ACRYLIC CONTAINERS,56.6,0.8,0.0,55.8,11,10,50
18/03/2026,Cainta,42,COOLER,13.7,0.2,0.0,13.5,19,25,50
18/03/2026,Cainta,42,KIDNEY BASIN,45.6,0.8,0.0,44.8,21,23,50
18/03/2026,Cainta,42,WEIGHING SCALE,7.1,0.2,0.0,6.9,16,17,50
18/03/2026,Cainta,42,FORCEPS,7.9,0.8,0.0,7.1,18,23,50
18/03/2026,Cainta,42,BETADINE CONTAINER,6.0,0.4,0.0,5.6,20,21,50
18/03/2026,Cainta,42,ALCOHOL PUMP CONTAINER,3.9,0.4,0.0,3.5,20,19,50
19/03/2026,Cainta,78,SPEEDA,1856.0,11.1,0.0,1844.9,21,18,70
19/03/2026,Cainta,78,ABHAYRAB,260.1,3.9,28.2,284.4,33,40,50
19/03/2026,Cainta,78,VAXIRAB,203.8,3.9,0.0,199.9,26,28,50
19/03/2026,Cainta,78,CHIRORAB,45.3,3.9,0.0,41.4,48,62,50
19/03/2026,Cainta,78,ERIG,30.1,3.1,0.0,27.0,50,54,50
19/03/2026,Cainta,78,HRIG,14.1,1.6,0.0,12.5,29,30,50
19/03/2026,Cainta,78,"ATS 1,500 ""IU""",48.7,1.6,0.0,47.1,25,24,50
19/03/2026,Cainta,78,"ATS 3000 ""IU""",129.1,1.6,0.0,127.5,26,24,50
19/03/2026,Cainta,78,"ATS 5,000 ""IU""",27.8,1.6,0.0,26.2,34,44,50
19/03/2026,Cainta,78,HTIG,11.5,0.8,0.0,10.7,47,40,50
19/03/2026,Cainta,78,TOXOID BETT,2548.5,7.8,184.0,2724.7,35,47,50
19/03/2026,Cainta,78,TOXOID ABHAYTOX,201.5,1.6,0.0,199.9,21,17,50
19/03/2026,Cainta,78,PPD,25.3,0.4,0.0,24.9,21,23,50
19/03/2026,Cainta,78,HEPA B,21.7,1.5,0.0,20.2,27,23,50
19/03/2026,Cainta,78,HEPA BIG,5.0,1.5,0.0,3.5,46,58,50
19/03/2026,Cainta,78,FLU,9.9,0.8,0.0,9.1,39,36,50
19/03/2026,Cainta,78,AMOXICILLIN 500MG,2164.9,25.4,0.0,2139.5,37,42,140
19/03/2026,Cainta,78,CEFALEXIN 500 MG,5684.5,17.3,0.0,5667.2,29,39,100
19/03/2026,Cainta,78,MEFENAMIC 500 MG,3784.6,18.6,0.0,3766.0,48,57,120
19/03/2026,Cainta,78,INSULIN,985.8,26.8,182.1,1141.1,30,27,150
19/03/2026,Cainta,78,1CC/3CC,1693.1,7.8,0.0,1685.3,46,59,50
19/03/2026,Cainta,78,5CC/10CC,2442.5,7.8,191.8,2626.5,47,50,50
19/03/2026,Cainta,78,CETIRIZINE,4123.3,15.3,0.0,4108.0,35,28,100
19/03/2026,Cainta,78,G23,1221.3,4.0,0.0,1217.3,47,51,50
19/03/2026,Cainta,78,G27,1180.5,3.9,0.0,1176.6,28,36,50
19/03/2026,Cainta,78,GAUZE PAD,296.6,8.7,0.0,287.9,40,42,50
19/03/2026,Cainta,78,COTTON BALLS,2782.4,32.9,0.0,2749.5,22,28,240
19/03/2026,Cainta,78,BETADINE,2.6,0.4,0.0,2.2,34,42,50
19/03/2026,Cainta,78,ALCOHOL,17.7,0.4,0.0,17.3,26,28,50
19/03/2026,Cainta,78,FACEMASK,581.5,14.3,0.0,567.2,21,21,100
19/03/2026,Cainta,78,GLOVES,1550.3,15.6,156.4,1691.1,20,25,100
19/03/2026,Cainta,78,MICROPRE,150.7,3.9,0.0,146.8,30,31,50
19/03/2026,Cainta,78,STERILE WATER,88.7,2.5,0.0,86.2,38,34,50
19/03/2026,Cainta,78,REF THERMOMETER,11.0,0.8,0.0,10.2,34,34,50
19/03/2026,Cainta,78,ACRYLIC CONTAINERS,55.8,1.5,0.0,54.3,29,38,50
19/03/2026,Cainta,78,COOLER,13.5,0.4,0.0,13.1,50,49,50
19/03/2026,Cainta,78,KIDNEY BASIN,44.8,1.5,0.0,43.3,49,46,50
19/03/2026,Cainta,78,WEIGHING SCALE,6.9,0.4,0.0,6.5,23,20,50
19/03/2026,Cainta,78,FORCEPS,7.1,1.6,0.0,5.5,32,27,50
19/03/2026,Cainta,78,BETADINE CONTAINER,5.6,0.8,0.0,4.8,40,55,50
19/03/2026,Cainta,78,ALCOHOL PUMP CONTAINER,3.5,0.8,0.0,2.7,42,47,50
20/03/2026,Cainta,33,SPEEDA,1844.9,4.8,0.0,1840.1,13,16,70
20/03/2026,Cainta,33,ABHAYRAB,284.4,1.6,0.0,282.8,18,23,50
20/03/2026,Cainta,33,VAXIRAB,199.9,1.6,0.0,198.3,10,10,50
20/03/2026,Cainta,33,CHIRORAB,41.4,1.6,0.0,39.8,13,17,50
20/03/2026,Cainta,33,ERIG,27.0,1.3,17.5,43.2,18,25,50
20/03/2026,Cainta,33,HRIG,12.5,0.7,0.0,11.8,17,21,50
20/03/2026,Cainta,33,"ATS 1,500 ""IU""",47.1,0.7,0.0,46.4,19,23,50
20/03/2026,Cainta,33,"ATS 3000 ""IU""",127.5,0.7,0.0,126.8,9,10,50
20/03/2026,Cainta,33,"ATS 5,000 ""IU""",26.2,0.7,0.0,25.5,11,14,50
20/03/2026,Cainta,33,HTIG,10.7,0.3,0.0,10.4,9,8,50
20/03/2026,Cainta,33,TOXOID BETT,2724.7,3.1,0.0,2721.6,11,14,50
20/03/2026,Cainta,33,TOXOID ABHAYTOX,199.9,0.6,0.0,199.3,8,8,50
20/03/2026,Cainta,33,PPD,24.9,0.2,0.0,24.7,15,17,50
20/03/2026,Cainta,33,HEPA B,20.2,0.7,0.0,19.5,15,20,50
20/03/2026,Cainta,33,HEPA BIG,3.5,0.7,0.0,2.8,17,20,50
20/03/2026,Cainta,33,FLU,9.1,0.3,0.0,8.8,13,11,50
20/03/2026,Cainta,33,AMOXICILLIN 500MG,2139.5,9.6,0.0,2129.9,8,10,140
20/03/2026,Cainta,33,CEFALEXIN 500 MG,5667.2,6.8,0.0,5660.4,17,23,100
20/03/2026,Cainta,33,MEFENAMIC 500 MG,3766.0,9.3,0.0,3756.7,9,11,120
20/03/2026,Cainta,33,INSULIN,1141.1,7.4,0.0,1133.7,20,26,150
20/03/2026,Cainta,33,1CC/3CC,1685.3,3.2,108.6,1790.7,9,12,50
20/03/2026,Cainta,33,5CC/10CC,2626.5,3.3,0.0,2623.2,15,20,50
20/03/2026,Cainta,33,CETIRIZINE,4108.0,6.0,0.0,4102.0,20,20,100
20/03/2026,Cainta,33,G23,1217.3,1.7,66.5,1282.1,16,17,50
20/03/2026,Cainta,33,G27,1176.6,1.6,0.0,1175.0,16,21,50
20/03/2026,Cainta,33,GAUZE PAD,287.9,3.3,16.0,300.6,17,23,50
20/03/2026,Cainta,33,COTTON BALLS,2749.5,18.4,0.0,2731.1,10,9,240
20/03/2026,Cainta,33,BETADINE,2.2,0.2,0.0,2.0,17,15,50
20/03/2026,Cainta,33,ALCOHOL,17.3,0.2,0.0,17.1,20,20,50
20/03/2026,Cainta,33,FACEMASK,567.2,6.3,0.0,560.9,21,27,100
20/03/2026,Cainta,33,GLOVES,1691.1,7.3,0.0,1683.8,14,19,100
20/03/2026,Cainta,33,MICROPRE,146.8,1.6,0.0,145.2,13,15,50
20/03/2026,Cainta,33,STERILE WATER,86.2,1.0,0.0,85.2,18,16,50
20/03/2026,Cainta,33,REF THERMOMETER,10.2,0.3,0.0,9.9,15,15,50
20/03/2026,Cainta,33,ACRYLIC CONTAINERS,54.3,0.7,0.0,53.6,12,16,50
20/03/2026,Cainta,33,COOLER,13.1,0.2,0.0,12.9,11,11,50
20/03/2026,Cainta,33,KIDNEY BASIN,43.3,0.7,0.0,42.6,10,9,50
20/03/2026,Cainta,33,WEIGHING SCALE,6.5,0.2,0.0,6.3,14,14,50
20/03/2026,Cainta,33,FORCEPS,5.5,0.7,0.0,4.8,10,13,50
20/03/2026,Cainta,33,BETADINE CONTAINER,4.8,0.3,0.0,4.5,9,10,50
20/03/2026,Cainta,33,ALCOHOL PUMP CONTAINER,2.7,0.3,0.0,2.4,9,8,50
